Entry Number,Broker Reference,Customer Name,Customer Code,Entry Filed Date,Release Date,Summary Date,Port of Entry,Port of Lading,Mode of Transport,Carrier,Bill of Lading,Container Number,Country of Origin Code,Country of Origin,MID,Invoice Tariff Line,Invoice Tariff - HTS Code,Invoice Tariff - Description,Invoice Line - Units,Invoice Line - UOM,Invoice Tariff - Entered Value,Invoice Tariff - Duty Rate (%),Invoice Tariff - Duty,Section 301 Code,Section 301 Duty,IEEPA Code,IEEPA Duty,MPF,HMF,"Total Duty, Taxes, Fees & Penalties",On Hold,Hold Reason,Pay Type,Entry Type
59561818704,BQLP16431993193,Pacific Coast Apparel,PCA,2024-11-05,2024-11-08,2024-11-16,5301 (Houston),TWKHH (Kaohsiung),Ocean,COSCO,MSKU2378487,CADM1231185,TW,Taiwan,TWGEM16161,2,6109.10.0040,"T-shirts, cotton, men's",2532,DOZ,126096.06,16.5,20805.85,,0.0,,0.0,436.8,157.62,21400.27,No,,Daily,01 - Consumption
59561818704,BQLP16431993193,Pacific Coast Apparel,PCA,2024-11-05,2024-11-08,2024-11-16,5301 (Houston),TWKHH (Kaohsiung),Ocean,COSCO,MSKU2378487,CADM1231185,TW,Taiwan,TWGEM16161,3,6104.63.2006,"Women's trousers, synthetic, knitted",500,DOZ,113337.02,28.2,31961.04,,0.0,,0.0,392.6,141.67,32495.31,No,,Statement,01 - Consumption
59561818704,BQLP16431993193,Pacific Coast Apparel,PCA,2024-11-05,2024-11-08,2024-11-16,5301 (Houston),TWKHH (Kaohsiung),Ocean,COSCO,MSKU2378487,CADM1231185,TW,Taiwan,TWGEM16161,4,6109.10.0040,"T-shirts, cotton, men's",4215,DOZ,147400.53,16.5,24321.09,,0.0,,0.0,510.6,184.25,25015.94,No,,Daily,01 - Consumption
59561818734,BQMJ25150052094,Pacific Coast Apparel,PCA,2025-02-23,2025-02-24,2025-03-05,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,MAERSK LINE,MSKU2564383,NTHD2404887,VN,Vietnam,VNVXR58704,1,6110.20.2079,"Cotton pullovers, knitted",1370,DOZ,69825.6,16.5,11521.22,,0.0,9903.02.46,32119.78,241.88,87.28,43970.16,No,,Daily,01 - Consumption
59561818734,BQMJ25150052094,Pacific Coast Apparel,PCA,2025-02-23,2025-02-24,2025-03-05,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,MAERSK LINE,MSKU2564383,NTHD2404887,VN,Vietnam,VNVXR58704,2,6110.20.2079,"Cotton pullovers, knitted",2023,DOZ,41048.47,16.5,6773.0,,0.0,9903.02.46,18882.3,142.19,51.31,25848.8,No,,Daily,01 - Consumption
59561818778,BQRS11271387818,Meridian Home Furnishings,MHF,2024-11-07,2024-11-09,2024-11-19,5301 (Houston),INMAA (Chennai),Ocean,COSCO,MSKU3316469,IWRF2225399,IN,India,INVGQ24882,1,9401.71.0011,Upholstered metal-frame seating,1136,NMB,4651.31,0.0,0.0,,0.0,,0.0,31.67,5.81,37.48,Yes,PGA Review,Statement,06 - FTZ
59561818778,BQRS11271387818,Meridian Home Furnishings,MHF,2024-11-07,2024-11-09,2024-11-19,5301 (Houston),INMAA (Chennai),Ocean,COSCO,MSKU3316469,IWRF2225399,IN,India,INVGQ24882,2,9404.90.2000,Pillows and cushions,4786,NMB,30983.47,6.0,1859.01,,0.0,,0.0,107.33,38.73,2005.07,No,,Daily,01 - Consumption
59561818778,BQRS11271387818,Meridian Home Furnishings,MHF,2024-11-07,2024-11-09,2024-11-19,5301 (Houston),INMAA (Chennai),Ocean,COSCO,MSKU3316469,IWRF2225399,IN,India,INVGQ24882,3,9403.60.8081,"Wooden furniture, other",627,NMB,146676.74,0.0,0.0,,0.0,,0.0,508.09,183.35,691.44,No,,Statement,06 - FTZ
59561818778,BQRS11271387818,Meridian Home Furnishings,MHF,2024-11-07,2024-11-09,2024-11-19,5301 (Houston),INMAA (Chennai),Ocean,COSCO,MSKU3316469,IWRF2225399,IN,India,INVGQ24882,4,5702.42.2090,"Floor coverings, woven pile, of man-made fibers",3595,M2,98270.88,4.4,4323.92,,0.0,,0.0,340.41,122.84,4787.17,No,,Daily,01 - Consumption
59561818786,BQMJ69410217982,Summit Athletic Gear,SAG,2024-11-02,2024-11-04,2024-11-14,2704 (Los Angeles),CNSHA (Shanghai),Ocean,ONE,MSKU6219107,HDUC5617293,CN,China,CNWIF51514,1,6116.93.8800,"Synthetic fiber gloves, knitted",3298,DOZ/PRS,79730.18,18.6,14829.81,9903.88.15,5979.76,,0.0,276.19,99.66,21185.42,No,,Statement,01 - Consumption
59561818786,BQMJ69410217982,Summit Athletic Gear,SAG,2024-11-02,2024-11-04,2024-11-14,2704 (Los Angeles),CNSHA (Shanghai),Ocean,ONE,MSKU6219107,HDUC5617293,CN,China,CNWIF51514,2,9506.62.8040,Inflatable balls,4765,NMB,122645.62,0.0,0.0,9903.88.03,30661.4,,0.0,424.84,153.31,31239.55,No,,Statement,01 - Consumption
59561818786,BQMJ69410217982,Summit Athletic Gear,SAG,2024-11-02,2024-11-04,2024-11-14,2704 (Los Angeles),CNSHA (Shanghai),Ocean,ONE,MSKU6219107,HDUC5617293,CN,China,CNWIF51514,3,6116.93.8800,"Synthetic fiber gloves, knitted",2855,DOZ/PRS,83496.49,18.6,15530.35,9903.88.15,6262.24,,0.0,289.23,104.37,22186.19,No,,Statement,01 - Consumption
59561818786,BQMJ69410217982,Summit Athletic Gear,SAG,2024-11-02,2024-11-04,2024-11-14,2704 (Los Angeles),CNSHA (Shanghai),Ocean,ONE,MSKU6219107,HDUC5617293,CN,China,CNWIF51514,4,6505.00.8015,Knitted caps/hats,1414,DOZ,76443.52,20.7,15823.81,,0.0,,0.0,264.8,95.55,16184.16,Yes,Missing Documents,Daily,01 - Consumption
59561818830,BQRS39241405293,Pacific Coast Apparel,PCA,2025-02-08,2025-02-08,2025-02-19,5301 (Houston),INMAA (Chennai),Ocean,EVERGREEN,MSKU5944083,XJHS9260105,IN,India,INMGU45844,1,6204.62.4011,"Women's trousers, cotton",4821,DOZ,37169.66,16.6,6170.16,,0.0,9903.02.26,9664.11,128.76,46.46,16009.49,No,,Daily,01 - Consumption
59561818830,BQRS39241405293,Pacific Coast Apparel,PCA,2025-02-08,2025-02-08,2025-02-19,5301 (Houston),INMAA (Chennai),Ocean,EVERGREEN,MSKU5944083,XJHS9260105,IN,India,INMGU45844,2,6110.20.2079,"Cotton pullovers, knitted",3571,DOZ,1802.01,16.5,297.33,,0.0,9903.02.26,468.52,31.67,2.25,799.77,No,,Statement,06 - FTZ
59561818830,BQRS39241405293,Pacific Coast Apparel,PCA,2025-02-08,2025-02-08,2025-02-19,5301 (Houston),INMAA (Chennai),Ocean,EVERGREEN,MSKU5944083,XJHS9260105,IN,India,INMGU45844,3,6204.62.4011,"Women's trousers, cotton",4485,DOZ,65441.34,16.6,10863.26,,0.0,9903.02.26,17014.75,226.69,81.8,28186.5,No,,Daily,01 - Consumption
59561818830,BQRS39241405293,Pacific Coast Apparel,PCA,2025-02-08,2025-02-08,2025-02-19,5301 (Houston),INMAA (Chennai),Ocean,EVERGREEN,MSKU5944083,XJHS9260105,IN,India,INMGU45844,4,6204.62.4011,"Women's trousers, cotton",1713,DOZ,74777.44,16.6,12413.06,,0.0,9903.02.26,19442.13,259.03,93.47,32207.69,No,,Daily,01 - Consumption
59561818838,BQMJ11091624789,Summit Athletic Gear,SAG,2024-10-06,2024-10-06,2024-10-14,1701 (Charleston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU7047539,GZTP1730201,ID,Indonesia,IDCLO90543,1,6116.93.8800,"Synthetic fiber gloves, knitted",1167,DOZ/PRS,126439.89,18.6,23517.82,,0.0,,0.0,437.99,158.05,24113.86,No,,Daily,01 - Consumption
59561818838,BQMJ11091624789,Summit Athletic Gear,SAG,2024-10-06,2024-10-06,2024-10-14,1701 (Charleston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU7047539,GZTP1730201,ID,Indonesia,IDCLO90543,2,6211.33.0056,"Men's track suits, man-made fibers",4627,DOZ,21926.93,16.0,3508.31,,0.0,,0.0,75.95,27.41,3611.67,No,,Daily,01 - Consumption
59561818838,BQMJ11091624789,Summit Athletic Gear,SAG,2024-10-06,2024-10-06,2024-10-14,1701 (Charleston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU7047539,GZTP1730201,ID,Indonesia,IDCLO90543,3,6505.00.8015,Knitted caps/hats,3916,DOZ,44848.99,20.7,9283.74,,0.0,,0.0,155.36,56.06,9495.16,No,,Daily,01 - Consumption
59561818838,BQMJ11091624789,Summit Athletic Gear,SAG,2024-10-06,2024-10-06,2024-10-14,1701 (Charleston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU7047539,GZTP1730201,ID,Indonesia,IDCLO90543,4,6116.93.8800,"Synthetic fiber gloves, knitted",1088,DOZ/PRS,56074.08,18.6,10429.78,,0.0,,0.0,194.24,70.09,10694.11,No,,Statement,01 - Consumption
59561818838,BQMJ11091624789,Summit Athletic Gear,SAG,2024-10-06,2024-10-06,2024-10-14,1701 (Charleston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU7047539,GZTP1730201,ID,Indonesia,IDCLO90543,5,6116.93.8800,"Synthetic fiber gloves, knitted",4904,DOZ/PRS,76523.07,18.6,14233.29,,0.0,,0.0,265.08,95.65,14594.02,No,,Daily,01 - Consumption
59561818838,BQMJ11091624789,Summit Athletic Gear,SAG,2024-10-06,2024-10-06,2024-10-14,1701 (Charleston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU7047539,GZTP1730201,ID,Indonesia,IDCLO90543,6,6211.33.0056,"Men's track suits, man-made fibers",4571,DOZ,86194.49,16.0,13791.12,,0.0,,0.0,298.58,107.74,14197.44,No,,Statement,06 - FTZ
59561818865,BQLP52083972606,Meridian Home Furnishings,MHF,2025-02-03,2025-02-05,2025-02-16,2809 (Long Beach),IDTPP (Tanjung Priok),Ocean,ONE,MSKU6939791,VTWE4238768,ID,Indonesia,IDSMW99267,1,9404.90.2000,Pillows and cushions,1187,NMB,66197.61,6.0,3971.86,,0.0,9903.02.32,21183.24,229.31,82.75,25467.16,No,,Statement,01 - Consumption
59561818865,BQLP52083972606,Meridian Home Furnishings,MHF,2025-02-03,2025-02-05,2025-02-16,2809 (Long Beach),IDTPP (Tanjung Priok),Ocean,ONE,MSKU6939791,VTWE4238768,ID,Indonesia,IDSMW99267,2,5702.42.2090,"Floor coverings, woven pile, of man-made fibers",1198,M2,139800.39,4.4,6151.22,,0.0,9903.02.32,44736.12,484.27,174.75,51546.36,No,,Statement,01 - Consumption
59561818865,BQLP52083972606,Meridian Home Furnishings,MHF,2025-02-03,2025-02-05,2025-02-16,2809 (Long Beach),IDTPP (Tanjung Priok),Ocean,ONE,MSKU6939791,VTWE4238768,ID,Indonesia,IDSMW99267,3,9403.60.8081,"Wooden furniture, other",4922,NMB,144766.13,0.0,0.0,,0.0,9903.02.32,46325.16,501.47,180.96,47007.59,No,,Statement,06 - FTZ
59561818865,BQLP52083972606,Meridian Home Furnishings,MHF,2025-02-03,2025-02-05,2025-02-16,2809 (Long Beach),IDTPP (Tanjung Priok),Ocean,ONE,MSKU6939791,VTWE4238768,ID,Indonesia,IDSMW99267,4,6304.93.0000,"Furnishing articles, of synthetic fibers",848,KGM,69519.62,9.3,6465.32,,0.0,9903.02.32,22246.28,240.82,86.9,29039.32,No,,Daily,01 - Consumption
59561818865,BQLP52083972606,Meridian Home Furnishings,MHF,2025-02-03,2025-02-05,2025-02-16,2809 (Long Beach),IDTPP (Tanjung Priok),Ocean,ONE,MSKU6939791,VTWE4238768,ID,Indonesia,IDSMW99267,5,5702.42.2090,"Floor coverings, woven pile, of man-made fibers",2277,M2,146784.86,4.4,6458.53,,0.0,9903.02.32,46971.16,508.46,183.48,54121.63,No,,Daily,01 - Consumption
59561818890,BQNK20757351139,Summit Athletic Gear,SAG,2024-10-20,2024-10-21,2024-11-01,2704 (Los Angeles),CNSHA (Shanghai),Ocean,CMA CGM,MSKU1109886,YSUN3716822,CN,China,CNAUH93418,1,4202.92.3031,"Sports bags, outer surface textile",1400,NMB,119074.67,17.6,20957.14,9903.88.03,29768.67,,0.0,412.47,148.84,51287.12,No,,Daily,06 - FTZ
59561818890,BQNK20757351139,Summit Athletic Gear,SAG,2024-10-20,2024-10-21,2024-11-01,2704 (Los Angeles),CNSHA (Shanghai),Ocean,CMA CGM,MSKU1109886,YSUN3716822,CN,China,CNAUH93418,2,6211.33.0056,"Men's track suits, man-made fibers",2245,DOZ,27792.78,16.0,4446.84,9903.88.15,2084.46,,0.0,96.27,34.74,6662.31,No,,Statement,01 - Consumption
59561818890,BQNK20757351139,Summit Athletic Gear,SAG,2024-10-20,2024-10-21,2024-11-01,2704 (Los Angeles),CNSHA (Shanghai),Ocean,CMA CGM,MSKU1109886,YSUN3716822,CN,China,CNAUH93418,3,6505.00.8015,Knitted caps/hats,3752,DOZ,29432.18,20.7,6092.46,9903.88.15,2207.41,,0.0,101.95,36.79,8438.61,No,,Statement,06 - FTZ
59561818893,BQMJ62132112978,Summit Athletic Gear,SAG,2024-10-19,2024-10-21,2024-10-28,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU3770489,BFQG9756449,VN,Vietnam,VNKWR60155,1,4202.92.3031,"Sports bags, outer surface textile",1784,NMB,131250.66,17.6,23100.12,,0.0,,0.0,454.65,164.06,23718.83,No,,Daily,06 - FTZ
59561818893,BQMJ62132112978,Summit Athletic Gear,SAG,2024-10-19,2024-10-21,2024-10-28,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU3770489,BFQG9756449,VN,Vietnam,VNKWR60155,2,6116.93.8800,"Synthetic fiber gloves, knitted",922,DOZ/PRS,145454.0,18.6,27054.44,,0.0,,0.0,503.85,181.82,27740.11,No,,Statement,01 - Consumption
59561818893,BQMJ62132112978,Summit Athletic Gear,SAG,2024-10-19,2024-10-21,2024-10-28,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU3770489,BFQG9756449,VN,Vietnam,VNKWR60155,3,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",4565,PRS,68249.81,20.0,13649.96,,0.0,,0.0,236.42,85.31,13971.69,Yes,Value Inquiry,Daily,01 - Consumption
59561818893,BQMJ62132112978,Summit Athletic Gear,SAG,2024-10-19,2024-10-21,2024-10-28,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU3770489,BFQG9756449,VN,Vietnam,VNKWR60155,4,6211.33.0056,"Men's track suits, man-made fibers",1726,DOZ,126273.84,16.0,20203.81,,0.0,,0.0,437.41,157.84,20799.06,No,,Statement,01 - Consumption
59561818893,BQMJ62132112978,Summit Athletic Gear,SAG,2024-10-19,2024-10-21,2024-10-28,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU3770489,BFQG9756449,VN,Vietnam,VNKWR60155,5,6116.93.8800,"Synthetic fiber gloves, knitted",3912,DOZ/PRS,148341.15,18.6,27591.45,,0.0,,0.0,513.85,185.43,28290.73,No,,Daily,01 - Consumption
59561818893,BQMJ62132112978,Summit Athletic Gear,SAG,2024-10-19,2024-10-21,2024-10-28,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU3770489,BFQG9756449,VN,Vietnam,VNKWR60155,6,6505.00.8015,Knitted caps/hats,2560,DOZ,77820.54,20.7,16108.85,,0.0,,0.0,269.57,97.28,16475.7,Yes,CBP Exam,Daily,01 - Consumption
59561818893,BQMJ62132112978,Summit Athletic Gear,SAG,2024-10-19,2024-10-21,2024-10-28,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU3770489,BFQG9756449,VN,Vietnam,VNKWR60155,7,9506.62.8040,Inflatable balls,229,NMB,79060.07,0.0,0.0,,0.0,,0.0,273.86,98.83,372.69,No,,Statement,01 - Consumption
59561818893,BQMJ62132112978,Summit Athletic Gear,SAG,2024-10-19,2024-10-21,2024-10-28,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU3770489,BFQG9756449,VN,Vietnam,VNKWR60155,8,9506.62.8040,Inflatable balls,491,NMB,71074.29,0.0,0.0,,0.0,,0.0,246.2,88.84,335.04,No,,Daily,01 - Consumption
59561818905,BQNK88698184710,Meridian Home Furnishings,MHF,2024-10-30,2024-11-01,2024-11-10,1701 (Charleston),TWKHH (Kaohsiung),Ocean,MSC,MSKU4935552,FVVX9658626,TW,Taiwan,TWSYC57287,1,7009.92.5000,"Glass mirrors, framed",252,NMB,30056.26,3.9,1172.19,,0.0,,0.0,104.11,37.57,1313.87,No,,Statement,06 - FTZ
59561818905,BQNK88698184710,Meridian Home Furnishings,MHF,2024-10-30,2024-11-01,2024-11-10,1701 (Charleston),TWKHH (Kaohsiung),Ocean,MSC,MSKU4935552,FVVX9658626,TW,Taiwan,TWSYC57287,2,5702.42.2090,"Floor coverings, woven pile, of man-made fibers",34,M2,132955.42,4.4,5850.04,,0.0,,0.0,460.56,166.19,6476.79,No,,Statement,06 - FTZ
59561818905,BQNK88698184710,Meridian Home Furnishings,MHF,2024-10-30,2024-11-01,2024-11-10,1701 (Charleston),TWKHH (Kaohsiung),Ocean,MSC,MSKU4935552,FVVX9658626,TW,Taiwan,TWSYC57287,3,9405.42.8200,"Luminaires and lighting, LED",106,NMB,25810.35,3.9,1006.6,,0.0,,0.0,89.41,32.26,1128.27,No,,Daily,01 - Consumption
59561818946,BQRS98019448754,Meridian Home Furnishings,MHF,2024-10-10,2024-10-13,2024-10-24,5301 (Houston),TWKHH (Kaohsiung),Ocean,CMA CGM,MSKU6715580,RIZP2626819,TW,Taiwan,TWHBQ67375,1,9403.60.8081,"Wooden furniture, other",3211,NMB,62139.07,0.0,0.0,,0.0,,0.0,215.25,77.67,292.92,No,,Daily,01 - Consumption
59561818946,BQRS98019448754,Meridian Home Furnishings,MHF,2024-10-10,2024-10-13,2024-10-24,5301 (Houston),TWKHH (Kaohsiung),Ocean,CMA CGM,MSKU6715580,RIZP2626819,TW,Taiwan,TWHBQ67375,2,6304.93.0000,"Furnishing articles, of synthetic fibers",1468,KGM,75504.9,9.3,7021.96,,0.0,,0.0,261.55,94.38,7377.89,No,,Statement,01 - Consumption
59561818961,BQLP28903723375,Pacific Coast Apparel,PCA,2024-11-04,2024-11-04,2024-11-13,2704 (Los Angeles),IDTPP (Tanjung Priok),Ocean,COSCO,MSKU5375335,RYPF5807265,ID,Indonesia,IDCUX59500,1,6110.20.2079,"Cotton pullovers, knitted",3627,DOZ,83608.96,16.5,13795.48,,0.0,,0.0,289.62,104.51,14189.61,No,,Daily,01 - Consumption
59561818961,BQLP28903723375,Pacific Coast Apparel,PCA,2024-11-04,2024-11-04,2024-11-13,2704 (Los Angeles),IDTPP (Tanjung Priok),Ocean,COSCO,MSKU5375335,RYPF5807265,ID,Indonesia,IDCUX59500,2,6104.63.2006,"Women's trousers, synthetic, knitted",2587,DOZ,67254.54,28.2,18965.78,,0.0,,0.0,232.97,84.07,19282.82,No,,Statement,01 - Consumption
59561818961,BQLP28903723375,Pacific Coast Apparel,PCA,2024-11-04,2024-11-04,2024-11-13,2704 (Los Angeles),IDTPP (Tanjung Priok),Ocean,COSCO,MSKU5375335,RYPF5807265,ID,Indonesia,IDCUX59500,3,6205.20.2065,"Men's shirts, cotton",3587,DOZ,68930.67,19.7,13579.34,,0.0,,0.0,238.78,86.16,13904.28,No,,Daily,01 - Consumption
59561818999,BQRS93914963909,Meridian Home Furnishings,MHF,2025-03-08,2025-03-09,2025-03-21,5301 (Houston),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU8930751,BZHF2837351,VN,Vietnam,VNLGR88333,1,9403.60.8081,"Wooden furniture, other",2129,NMB,147335.4,0.0,0.0,,0.0,9903.02.46,67774.28,510.37,184.17,68468.82,No,,Daily,01 - Consumption
59561818999,BQRS93914963909,Meridian Home Furnishings,MHF,2025-03-08,2025-03-09,2025-03-21,5301 (Houston),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU8930751,BZHF2837351,VN,Vietnam,VNLGR88333,2,9405.42.8200,"Luminaires and lighting, LED",3617,NMB,910.07,3.9,35.49,,0.0,9903.02.46,418.63,31.67,1.14,486.93,Yes,Value Inquiry,Statement,06 - FTZ
59561818999,BQRS93914963909,Meridian Home Furnishings,MHF,2025-03-08,2025-03-09,2025-03-21,5301 (Houston),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU8930751,BZHF2837351,VN,Vietnam,VNLGR88333,3,9405.42.8200,"Luminaires and lighting, LED",569,NMB,120369.21,3.9,4694.4,,0.0,9903.02.46,55369.84,416.96,150.46,60631.66,No,,Daily,06 - FTZ
59561818999,BQRS93914963909,Meridian Home Furnishings,MHF,2025-03-08,2025-03-09,2025-03-21,5301 (Houston),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU8930751,BZHF2837351,VN,Vietnam,VNLGR88333,4,5702.42.2090,"Floor coverings, woven pile, of man-made fibers",4760,M2,27175.92,4.4,1195.74,,0.0,9903.02.46,12500.92,94.14,33.97,13824.77,No,,Statement,01 - Consumption
59561819021,BQRS27685858525,Meridian Home Furnishings,MHF,2024-11-07,2024-11-10,2024-11-18,5301 (Houston),INMAA (Chennai),Ocean,COSCO,MSKU4096927,ZEGA6727967,IN,India,INLNO86936,1,9403.60.8081,"Wooden furniture, other",1172,NMB,105993.08,0.0,0.0,,0.0,,0.0,367.16,132.49,499.65,No,,Daily,06 - FTZ
59561819021,BQRS27685858525,Meridian Home Furnishings,MHF,2024-11-07,2024-11-10,2024-11-18,5301 (Houston),INMAA (Chennai),Ocean,COSCO,MSKU4096927,ZEGA6727967,IN,India,INLNO86936,2,9401.71.0011,Upholstered metal-frame seating,66,NMB,87259.9,0.0,0.0,,0.0,,0.0,302.27,109.07,411.34,No,,Statement,01 - Consumption
59561819060,BQMJ10882784801,Pacific Coast Apparel,PCA,2024-11-21,2024-11-24,2024-12-06,1001 (New York/Newark),IDTPP (Tanjung Priok),Ocean,MAERSK LINE,MSKU5125346,VKRD9650043,ID,Indonesia,IDITN90810,1,6104.63.2006,"Women's trousers, synthetic, knitted",3645,DOZ,129928.56,28.2,36639.85,,0.0,,0.0,450.07,162.41,37252.33,No,,Statement,06 - FTZ
59561819060,BQMJ10882784801,Pacific Coast Apparel,PCA,2024-11-21,2024-11-24,2024-12-06,1001 (New York/Newark),IDTPP (Tanjung Priok),Ocean,MAERSK LINE,MSKU5125346,VKRD9650043,ID,Indonesia,IDITN90810,2,6110.20.2079,"Cotton pullovers, knitted",3501,DOZ,7074.5,16.5,1167.29,,0.0,,0.0,31.67,8.84,1207.8,No,,Daily,01 - Consumption
59561819060,BQMJ10882784801,Pacific Coast Apparel,PCA,2024-11-21,2024-11-24,2024-12-06,1001 (New York/Newark),IDTPP (Tanjung Priok),Ocean,MAERSK LINE,MSKU5125346,VKRD9650043,ID,Indonesia,IDITN90810,3,6204.62.4011,"Women's trousers, cotton",1972,DOZ,37504.32,16.6,6225.72,,0.0,,0.0,129.91,46.88,6402.51,No,,Statement,01 - Consumption
59561819060,BQMJ10882784801,Pacific Coast Apparel,PCA,2024-11-21,2024-11-24,2024-12-06,1001 (New York/Newark),IDTPP (Tanjung Priok),Ocean,MAERSK LINE,MSKU5125346,VKRD9650043,ID,Indonesia,IDITN90810,4,4202.22.8050,"Handbags, outer surface textile",4853,NMB,12362.06,17.6,2175.72,,0.0,,0.0,42.82,15.45,2233.99,No,,Daily,01 - Consumption
59561819060,BQMJ10882784801,Pacific Coast Apparel,PCA,2024-11-21,2024-11-24,2024-12-06,1001 (New York/Newark),IDTPP (Tanjung Priok),Ocean,MAERSK LINE,MSKU5125346,VKRD9650043,ID,Indonesia,IDITN90810,5,6204.62.4011,"Women's trousers, cotton",1623,DOZ,58434.13,16.6,9700.07,,0.0,,0.0,202.42,73.04,9975.53,No,,Daily,01 - Consumption
59561819060,BQMJ10882784801,Pacific Coast Apparel,PCA,2024-11-21,2024-11-24,2024-12-06,1001 (New York/Newark),IDTPP (Tanjung Priok),Ocean,MAERSK LINE,MSKU5125346,VKRD9650043,ID,Indonesia,IDITN90810,6,6104.63.2006,"Women's trousers, synthetic, knitted",3765,DOZ,65781.11,28.2,18550.27,,0.0,,0.0,227.87,82.23,18860.37,No,,Daily,06 - FTZ
59561819081,BQLP61420360553,Summit Athletic Gear,SAG,2024-12-17,2024-12-17,2024-12-29,2809 (Long Beach),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU3045798,NHOM2125224,VN,Vietnam,VNHMJ40653,1,4202.92.3031,"Sports bags, outer surface textile",901,NMB,109006.05,17.6,19185.06,,0.0,,0.0,377.6,136.26,19698.92,No,,Daily,01 - Consumption
59561819081,BQLP61420360553,Summit Athletic Gear,SAG,2024-12-17,2024-12-17,2024-12-29,2809 (Long Beach),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU3045798,NHOM2125224,VN,Vietnam,VNHMJ40653,2,6211.33.0056,"Men's track suits, man-made fibers",1707,DOZ,106465.9,16.0,17034.54,,0.0,,0.0,368.8,133.08,17536.42,No,,Statement,01 - Consumption
59561819081,BQLP61420360553,Summit Athletic Gear,SAG,2024-12-17,2024-12-17,2024-12-29,2809 (Long Beach),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU3045798,NHOM2125224,VN,Vietnam,VNHMJ40653,3,6505.00.8015,Knitted caps/hats,1329,DOZ,20884.77,20.7,4323.15,,0.0,,0.0,72.34,26.11,4421.6,No,,Statement,01 - Consumption
59561819081,BQLP61420360553,Summit Athletic Gear,SAG,2024-12-17,2024-12-17,2024-12-29,2809 (Long Beach),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU3045798,NHOM2125224,VN,Vietnam,VNHMJ40653,4,4202.92.3031,"Sports bags, outer surface textile",4623,NMB,117929.33,17.6,20755.56,,0.0,,0.0,408.51,147.41,21311.48,Yes,PGA Review,Statement,01 - Consumption
59561819098,BQLP71933039734,Summit Athletic Gear,SAG,2024-12-12,2024-12-14,2024-12-25,1701 (Charleston),INMAA (Chennai),Ocean,CMA CGM,MSKU5461373,CYQJ1118553,IN,India,INHKP40234,1,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",3302,PRS,103000.52,20.0,20600.1,,0.0,,0.0,356.79,128.75,21085.64,No,,Daily,06 - FTZ
59561819098,BQLP71933039734,Summit Athletic Gear,SAG,2024-12-12,2024-12-14,2024-12-25,1701 (Charleston),INMAA (Chennai),Ocean,CMA CGM,MSKU5461373,CYQJ1118553,IN,India,INHKP40234,2,6505.00.8015,Knitted caps/hats,3292,DOZ,73986.75,20.7,15315.26,,0.0,,0.0,256.29,92.48,15664.03,No,,Daily,06 - FTZ
59561819098,BQLP71933039734,Summit Athletic Gear,SAG,2024-12-12,2024-12-14,2024-12-25,1701 (Charleston),INMAA (Chennai),Ocean,CMA CGM,MSKU5461373,CYQJ1118553,IN,India,INHKP40234,3,4202.92.3031,"Sports bags, outer surface textile",3891,NMB,108076.71,17.6,19021.5,,0.0,,0.0,374.38,135.1,19530.98,No,,Daily,06 - FTZ
59561819098,BQLP71933039734,Summit Athletic Gear,SAG,2024-12-12,2024-12-14,2024-12-25,1701 (Charleston),INMAA (Chennai),Ocean,CMA CGM,MSKU5461373,CYQJ1118553,IN,India,INHKP40234,4,6211.33.0056,"Men's track suits, man-made fibers",393,DOZ,84539.75,16.0,13526.36,,0.0,,0.0,292.85,105.67,13924.88,No,,Daily,01 - Consumption
